date,channel,campaign_name,spend_usd,impressions,clicks
2024-10-02,paid_search,brand_search_q1,202.13,3782,39
2024-10-02,paid_search,competitor_conquest,356.28,1756,70
2024-10-02,paid_search,expert_generic,297.81,1602,44
2024-10-02,paid_search,industry_healthcare,413.16,4118,143
2024-10-02,paid_search,industry_finance,327.11,2068,76
2024-10-02,paid_search,retargeting_search,340.74,2788,109
2024-10-02,paid_social,linkedin_experts_v1,385.77,1346,40
2024-10-02,paid_social,linkedin_experts_v2,373.21,1151,33
2024-10-02,paid_social,meta_lookalike,202.65,532,20
2024-10-02,paid_social,meta_retargeting,137.43,699,15
2024-10-02,paid_social,twitter_thought_leaders,226.51,1828,27
2024-10-02,linkedin_outreach,outreach_healthcare,156.71,787,30
2024-10-02,linkedin_outreach,outreach_finance,185.81,1421,15
2024-10-02,linkedin_outreach,outreach_tech,156.21,254,10
2024-10-02,linkedin_outreach,outreach_consulting,139.90,958,11
2024-10-03,paid_search,brand_search_q1,369.46,4218,82
2024-10-03,paid_search,competitor_conquest,409.70,4177,86
2024-10-03,paid_search,expert_generic,229.01,3141,64
2024-10-03,paid_search,industry_healthcare,345.38,2466,72
2024-10-03,paid_search,industry_finance,390.98,2016,65
2024-10-03,paid_search,retargeting_search,260.61,1602,62
2024-10-03,paid_social,linkedin_experts_v1,266.16,1253,50
2024-10-03,paid_social,linkedin_experts_v2,251.46,1505,29
2024-10-03,paid_social,meta_lookalike,394.13,2256,47
2024-10-03,paid_social,meta_retargeting,255.68,2746,36
2024-10-03,paid_social,twitter_thought_leaders,203.50,486,13
2024-10-03,linkedin_outreach,outreach_healthcare,140.52,1272,21
2024-10-03,linkedin_outreach,outreach_finance,178.60,551,14
2024-10-03,linkedin_outreach,outreach_tech,147.00,281,11
2024-10-03,linkedin_outreach,outreach_consulting,72.91,478,5
2024-10-04,paid_search,brand_search_q1,256.37,2888,59
2024-10-04,paid_search,competitor_conquest,276.27,4278,97
2024-10-04,paid_search,expert_generic,413.94,3465,58
2024-10-04,paid_search,industry_healthcare,328.50,3481,139
2024-10-04,paid_search,industry_finance,169.56,838,32
2024-10-04,paid_search,retargeting_search,235.32,4166,52
2024-10-04,paid_social,linkedin_experts_v1,134.72,473,15
2024-10-04,paid_social,linkedin_experts_v2,297.19,2351,38
2024-10-04,paid_social,meta_lookalike,259.54,626,17
2024-10-04,paid_social,meta_retargeting,219.50,1361,25
2024-10-04,paid_social,twitter_thought_leaders,287.93,2078,55
2024-10-04,linkedin_outreach,outreach_healthcare,164.21,495,17
2024-10-04,linkedin_outreach,outreach_finance,60.16,126,4
2024-10-04,linkedin_outreach,outreach_tech,101.50,1034,15
2024-10-04,linkedin_outreach,outreach_consulting,142.64,467,14
2024-10-05,paid_search,brand_search_q1,306.49,5511,142
2024-10-05,paid_search,competitor_conquest,142.57,1792,30
2024-10-05,paid_search,expert_generic,255.95,2612,51
2024-10-05,paid_search,industry_healthcare,200.02,1611,60
2024-10-05,paid_search,industry_finance,386.50,1920,60
2024-10-05,paid_search,retargeting_search,395.26,4417,57
2024-10-05,paid_social,linkedin_experts_v1,162.27,1033,15
2024-10-05,paid_social,linkedin_experts_v2,173.49,599,12
2024-10-05,paid_social,meta_lookalike,223.77,818,32
2024-10-05,paid_social,meta_retargeting,342.24,2588,27
2024-10-05,paid_social,twitter_thought_leaders,211.15,712,25
2024-10-05,linkedin_outreach,outreach_healthcare,156.70,809,11
2024-10-05,linkedin_outreach,outreach_finance,58.85,282,5
2024-10-05,linkedin_outreach,outreach_tech,135.70,620,23
2024-10-05,linkedin_outreach,outreach_consulting,73.49,244,4
2024-10-06,paid_search,brand_search_q1,148.74,540,21
2024-10-06,paid_search,competitor_conquest,153.23,913,27
2024-10-06,paid_search,expert_generic,305.14,3367,93
2024-10-06,paid_search,industry_healthcare,382.38,6965,136
2024-10-06,paid_search,industry_finance,159.42,2525,40
2024-10-06,paid_search,retargeting_search,184.14,1376,38
2024-10-06,paid_social,linkedin_experts_v1,299.09,1754,21
2024-10-06,paid_social,linkedin_experts_v2,379.13,1121,26
2024-10-06,paid_social,meta_lookalike,251.16,958,24
2024-10-06,paid_social,meta_retargeting,330.25,690,23
2024-10-06,paid_social,twitter_thought_leaders,301.11,639,24
2024-10-06,linkedin_outreach,outreach_healthcare,116.39,360,10
2024-10-06,linkedin_outreach,outreach_finance,62.86,330,9
2024-10-06,linkedin_outreach,outreach_tech,101.85,939,11
2024-10-06,linkedin_outreach,outreach_consulting,151.01,371,12
2024-10-07,paid_search,brand_search_q1,237.36,2398,39
2024-10-07,paid_search,competitor_conquest,146.66,5774,73
2024-10-07,paid_search,expert_generic,262.72,3438,45
2024-10-07,paid_search,industry_healthcare,325.52,3694,67
2024-10-07,paid_search,industry_finance,201.80,868,29
2024-10-07,paid_search,retargeting_search,291.75,2216,46
2024-10-07,paid_social,linkedin_experts_v1,398.40,853,32
2024-10-07,paid_social,linkedin_experts_v2,381.60,1315,36
2024-10-07,paid_social,meta_lookalike,224.17,556,15
2024-10-07,paid_social,meta_retargeting,179.55,712,25
2024-10-07,paid_social,twitter_thought_leaders,131.38,316,8
2024-10-07,linkedin_outreach,outreach_healthcare,137.44,622,24
2024-10-07,linkedin_outreach,outreach_finance,162.29,508,15
2024-10-07,linkedin_outreach,outreach_tech,173.85,962,16
2024-10-07,linkedin_outreach,outreach_consulting,152.16,344,12
2024-10-08,paid_search,brand_search_q1,303.09,2129,44
2024-10-08,paid_search,competitor_conquest,242.07,2102,38
2024-10-08,paid_search,expert_generic,416.30,2384,84
2024-10-08,paid_search,industry_healthcare,342.69,2715,76
2024-10-08,paid_search,industry_finance,161.12,1990,64
2024-10-08,paid_search,retargeting_search,190.34,1473,49
2024-10-08,paid_social,linkedin_experts_v1,154.81,717,16
2024-10-08,paid_social,linkedin_experts_v2,342.44,1056,41
2024-10-08,paid_social,meta_lookalike,282.43,607,24
2024-10-08,paid_social,meta_retargeting,371.01,1165,29
2024-10-08,paid_social,twitter_thought_leaders,320.27,573,21
2024-10-08,linkedin_outreach,outreach_healthcare,141.35,525,9
2024-10-08,linkedin_outreach,outreach_finance,66.43,200,4
2024-10-08,linkedin_outreach,outreach_tech,181.14,1213,33
2024-10-08,linkedin_outreach,outreach_consulting,191.77,708,16
2024-10-09,paid_search,brand_search_q1,328.76,7573,142
2024-10-09,paid_search,competitor_conquest,270.95,3623,105
2024-10-09,paid_search,expert_generic,408.26,3966,77
2024-10-09,paid_search,industry_healthcare,324.30,5061,80
2024-10-09,paid_search,industry_finance,355.26,3176,45
2024-10-09,paid_search,retargeting_search,275.25,3082,70
2024-10-09,paid_social,linkedin_experts_v1,268.98,798,25
2024-10-09,paid_social,linkedin_experts_v2,326.36,1957,23
2024-10-09,paid_social,meta_lookalike,149.65,973,18
2024-10-09,paid_social,meta_retargeting,219.57,924,15
2024-10-09,paid_social,twitter_thought_leaders,249.39,996,26
2024-10-09,linkedin_outreach,outreach_healthcare,168.36,452,18
2024-10-09,linkedin_outreach,outreach_finance,175.99,445,13
2024-10-09,linkedin_outreach,outreach_tech,154.36,649,12
2024-10-09,linkedin_outreach,outreach_consulting,104.94,629,7
2024-10-10,paid_search,brand_search_q1,207.70,2955,91
2024-10-10,paid_search,competitor_conquest,399.60,3823,116
2024-10-10,paid_search,expert_generic,370.01,4264,133
2024-10-10,paid_search,industry_healthcare,182.77,1242,26
2024-10-10,paid_search,industry_finance,360.20,2022,54
2024-10-10,paid_search,retargeting_search,206.73,2535,31
2024-10-10,paid_social,linkedin_experts_v1,201.01,1549,18
2024-10-10,paid_social,linkedin_experts_v2,350.18,953,29
2024-10-10,paid_social,meta_lookalike,192.24,1500,20
2024-10-10,paid_social,meta_retargeting,168.91,2268,25
2024-10-10,paid_social,twitter_thought_leaders,269.97,935,21
2024-10-10,linkedin_outreach,outreach_healthcare,175.58,1045,24
2024-10-10,linkedin_outreach,outreach_finance,88.73,449,7
2024-10-10,linkedin_outreach,outreach_tech,137.71,662,21
2024-10-10,linkedin_outreach,outreach_consulting,168.02,1552,17
2024-10-11,paid_search,brand_search_q1,306.71,4678,106
2024-10-11,paid_search,competitor_conquest,397.91,2226,66
2024-10-11,paid_search,expert_generic,167.59,770,27
2024-10-11,paid_search,industry_healthcare,215.58,1329,29
2024-10-11,paid_search,industry_finance,221.36,3662,86
2024-10-11,paid_search,retargeting_search,413.06,2279,57
2024-10-11,paid_social,linkedin_experts_v1,210.79,1564,28
2024-10-11,paid_social,linkedin_experts_v2,374.65,864,28
2024-10-11,paid_social,meta_lookalike,165.59,546,12
2024-10-11,paid_social,meta_retargeting,206.69,535,15
2024-10-11,paid_social,twitter_thought_leaders,157.73,814,14
2024-10-11,linkedin_outreach,outreach_healthcare,99.38,477,15
2024-10-11,linkedin_outreach,outreach_finance,176.99,1753,19
2024-10-11,linkedin_outreach,outreach_tech,189.84,1144,12
2024-10-11,linkedin_outreach,outreach_consulting,168.96,776,12
2024-10-12,paid_search,brand_search_q1,388.39,1603,63
2024-10-12,paid_search,competitor_conquest,223.93,6503,75
2024-10-12,paid_search,expert_generic,159.67,773,28
2024-10-12,paid_search,industry_healthcare,352.51,4671,128
2024-10-12,paid_search,industry_finance,191.75,945,37
2024-10-12,paid_search,retargeting_search,176.56,3244,60
2024-10-12,paid_social,linkedin_experts_v1,267.57,1334,22
2024-10-12,paid_social,linkedin_experts_v2,357.04,1032,28
2024-10-12,paid_social,meta_lookalike,375.93,1053,31
2024-10-12,paid_social,meta_retargeting,156.85,633,18
2024-10-12,paid_social,twitter_thought_leaders,279.31,794,30
2024-10-12,linkedin_outreach,outreach_healthcare,166.39,793,13
2024-10-12,linkedin_outreach,outreach_finance,89.18,126,5
2024-10-12,linkedin_outreach,outreach_tech,178.14,851,29
2024-10-12,linkedin_outreach,outreach_consulting,57.30,212,6
2024-10-13,paid_search,brand_search_q1,351.86,1346,48
2024-10-13,paid_search,competitor_conquest,340.18,7021,108
2024-10-13,paid_search,expert_generic,416.02,3869,107
2024-10-13,paid_search,industry_healthcare,204.25,841,31
2024-10-13,paid_search,industry_finance,233.01,6126,91
2024-10-13,paid_search,retargeting_search,138.43,922,31
2024-10-13,paid_social,linkedin_experts_v1,356.28,1433,30
2024-10-13,paid_social,linkedin_experts_v2,346.47,1050,30
2024-10-13,paid_social,meta_lookalike,126.50,893,11
2024-10-13,paid_social,meta_retargeting,151.53,688,11
2024-10-13,paid_social,twitter_thought_leaders,178.95,733,19
2024-10-13,linkedin_outreach,outreach_healthcare,199.80,531,19
2024-10-13,linkedin_outreach,outreach_finance,113.19,528,14
2024-10-13,linkedin_outreach,outreach_tech,176.85,629,12
2024-10-13,linkedin_outreach,outreach_consulting,157.76,491,16
2024-10-14,paid_search,brand_search_q1,280.81,2020,53
2024-10-14,paid_search,competitor_conquest,241.14,1349,35
2024-10-14,paid_search,expert_generic,182.13,783,30
2024-10-14,paid_search,industry_healthcare,253.21,3376,55
2024-10-14,paid_search,industry_finance,197.87,1707,31
2024-10-14,paid_search,retargeting_search,253.46,987,34
2024-10-14,paid_social,linkedin_experts_v1,373.52,1668,58
2024-10-14,paid_social,linkedin_experts_v2,367.33,1372,37
2024-10-14,paid_social,meta_lookalike,370.38,2150,25
2024-10-14,paid_social,meta_retargeting,175.38,1544,32
2024-10-14,paid_social,twitter_thought_leaders,205.24,1000,19
2024-10-14,linkedin_outreach,outreach_healthcare,194.03,887,18
2024-10-14,linkedin_outreach,outreach_finance,167.65,614,12
2024-10-14,linkedin_outreach,outreach_tech,194.81,1019,19
2024-10-14,linkedin_outreach,outreach_consulting,193.67,1116,35
2024-10-15,paid_search,brand_search_q1,291.18,1346,50
2024-10-15,paid_search,competitor_conquest,286.08,1750,61
2024-10-15,paid_search,expert_generic,238.31,1173,30
2024-10-15,paid_search,industry_healthcare,370.81,1778,53
2024-10-15,paid_search,industry_finance,151.06,1345,25
2024-10-15,paid_search,retargeting_search,383.24,7605,140
2024-10-15,paid_social,linkedin_experts_v1,202.52,1518,32
2024-10-15,paid_social,linkedin_experts_v2,231.08,709,20
2024-10-15,paid_social,meta_lookalike,370.76,1416,29
2024-10-15,paid_social,meta_retargeting,354.17,1727,50
2024-10-15,paid_social,twitter_thought_leaders,337.25,1266,48
2024-10-15,linkedin_outreach,outreach_healthcare,122.65,281,10
2024-10-15,linkedin_outreach,outreach_finance,96.63,249,8
2024-10-15,linkedin_outreach,outreach_tech,136.06,683,23
2024-10-15,linkedin_outreach,outreach_consulting,144.79,615,12
2024-10-16,paid_search,brand_search_q1,347.20,4781,88
2024-10-16,paid_search,competitor_conquest,225.93,1462,47
2024-10-16,paid_search,expert_generic,411.28,3955,145
2024-10-16,paid_search,industry_healthcare,160.84,4334,67
2024-10-16,paid_search,industry_finance,389.70,3591,60
2024-10-16,paid_search,retargeting_search,181.92,3059,43
2024-10-16,paid_social,linkedin_experts_v1,250.66,1421,21
2024-10-16,paid_social,linkedin_experts_v2,154.24,603,21
2024-10-16,paid_social,meta_lookalike,295.90,1558,27
2024-10-16,paid_social,meta_retargeting,221.92,2028,22
2024-10-16,paid_social,twitter_thought_leaders,222.18,965,27
2024-10-16,linkedin_outreach,outreach_healthcare,180.29,1156,19
2024-10-16,linkedin_outreach,outreach_finance,79.50,461,13
2024-10-16,linkedin_outreach,outreach_tech,50.37,222,5
2024-10-16,linkedin_outreach,outreach_consulting,83.89,278,6
2024-10-17,paid_search,brand_search_q1,379.62,3016,57
2024-10-17,paid_search,competitor_conquest,376.89,4152,136
2024-10-17,paid_search,expert_generic,273.23,1508,55
2024-10-17,paid_search,industry_healthcare,406.77,14264,145
2024-10-17,paid_search,industry_finance,209.94,1760,45
2024-10-17,paid_search,retargeting_search,352.61,3200,74
2024-10-17,paid_social,linkedin_experts_v1,340.31,1401,29
2024-10-17,paid_social,linkedin_experts_v2,275.62,617,24
2024-10-17,paid_social,meta_lookalike,384.69,3782,44
2024-10-17,paid_social,meta_retargeting,395.78,2953,38
2024-10-17,paid_social,twitter_thought_leaders,208.72,479,18
2024-10-17,linkedin_outreach,outreach_healthcare,120.25,698,19
2024-10-17,linkedin_outreach,outreach_finance,199.19,1480,24
2024-10-17,linkedin_outreach,outreach_tech,176.03,750,28
2024-10-17,linkedin_outreach,outreach_consulting,150.16,498,10
2024-10-18,paid_search,brand_search_q1,166.61,1670,24
2024-10-18,paid_search,competitor_conquest,184.61,2615,49
2024-10-18,paid_search,expert_generic,152.90,2686,33
2024-10-18,paid_search,industry_healthcare,157.50,815,21
2024-10-18,paid_search,industry_finance,143.13,2477,55
2024-10-18,paid_search,retargeting_search,297.22,2159,60
2024-10-18,paid_social,linkedin_experts_v1,193.76,1021,20
2024-10-18,paid_social,linkedin_experts_v2,243.08,565,16
2024-10-18,paid_social,meta_lookalike,260.95,950,25
2024-10-18,paid_social,meta_retargeting,277.53,2997,33
2024-10-18,paid_social,twitter_thought_leaders,149.94,587,13
2024-10-18,linkedin_outreach,outreach_healthcare,60.10,385,9
2024-10-18,linkedin_outreach,outreach_finance,73.86,1092,11
2024-10-18,linkedin_outreach,outreach_tech,104.53,352,8
2024-10-18,linkedin_outreach,outreach_consulting,84.89,250,8
2024-10-19,paid_search,brand_search_q1,145.15,2816,34
2024-10-19,paid_search,competitor_conquest,317.55,2378,55
2024-10-19,paid_search,expert_generic,303.13,5532,66
2024-10-19,paid_search,industry_healthcare,402.23,3806,76
2024-10-19,paid_search,industry_finance,184.00,1868,58
2024-10-19,paid_search,retargeting_search,375.98,6901,153
2024-10-19,paid_social,linkedin_experts_v1,173.54,1492,21
2024-10-19,paid_social,linkedin_experts_v2,245.97,704,19
2024-10-19,paid_social,meta_lookalike,279.79,751,29
2024-10-19,paid_social,meta_retargeting,384.15,1980,70
2024-10-19,paid_social,twitter_thought_leaders,351.01,2583,39
2024-10-19,linkedin_outreach,outreach_healthcare,188.00,708,24
2024-10-19,linkedin_outreach,outreach_finance,103.83,939,20
2024-10-19,linkedin_outreach,outreach_tech,194.04,574,17
2024-10-19,linkedin_outreach,outreach_consulting,116.16,320,10
2024-10-20,paid_search,brand_search_q1,280.60,4257,127
2024-10-20,paid_search,competitor_conquest,319.85,2961,48
2024-10-20,paid_search,expert_generic,218.60,2656,76
2024-10-20,paid_search,industry_healthcare,174.37,1515,27
2024-10-20,paid_search,industry_finance,164.64,766,25
2024-10-20,paid_search,retargeting_search,154.93,662,24
2024-10-20,paid_social,linkedin_experts_v1,218.23,933,16
2024-10-20,paid_social,linkedin_experts_v2,135.31,438,14
2024-10-20,paid_social,meta_lookalike,192.26,1220,17
2024-10-20,paid_social,meta_retargeting,126.50,649,10
2024-10-20,paid_social,twitter_thought_leaders,275.92,778,22
2024-10-20,linkedin_outreach,outreach_healthcare,72.82,582,6
2024-10-20,linkedin_outreach,outreach_finance,190.43,405,14
2024-10-20,linkedin_outreach,outreach_tech,140.81,669,11
2024-10-20,linkedin_outreach,outreach_consulting,142.07,521,10
2024-10-21,paid_search,brand_search_q1,406.82,7929,124
2024-10-21,paid_search,competitor_conquest,262.92,1221,46
2024-10-21,paid_search,expert_generic,276.61,2536,37
2024-10-21,paid_search,industry_healthcare,148.15,1051,23
2024-10-21,paid_search,industry_finance,412.37,2713,87
2024-10-21,paid_search,retargeting_search,387.14,1902,55
2024-10-21,paid_social,linkedin_experts_v1,222.25,586,17
2024-10-21,paid_social,linkedin_experts_v2,141.75,1012,26
2024-10-21,paid_social,meta_lookalike,239.80,813,24
2024-10-21,paid_social,meta_retargeting,243.02,2663,45
2024-10-21,paid_social,twitter_thought_leaders,344.10,1897,45
2024-10-21,linkedin_outreach,outreach_healthcare,192.14,766,13
2024-10-21,linkedin_outreach,outreach_finance,83.54,1295,13
2024-10-21,linkedin_outreach,outreach_tech,91.95,752,12
2024-10-21,linkedin_outreach,outreach_consulting,103.29,254,9
2024-10-22,paid_search,brand_search_q1,170.59,2291,55
2024-10-22,paid_search,competitor_conquest,199.13,1420,45
2024-10-22,paid_search,expert_generic,415.74,4915,58
2024-10-22,paid_search,industry_healthcare,339.93,3817,133
2024-10-22,paid_search,industry_finance,191.47,1914,48
2024-10-22,paid_search,retargeting_search,150.69,756,26
2024-10-22,paid_social,linkedin_experts_v1,178.98,463,12
2024-10-22,paid_social,linkedin_experts_v2,262.97,886,19
2024-10-22,paid_social,meta_lookalike,196.37,831,29
2024-10-22,paid_social,meta_retargeting,214.92,1163,19
2024-10-22,paid_social,twitter_thought_leaders,251.02,1425,26
2024-10-22,linkedin_outreach,outreach_healthcare,182.47,538,14
2024-10-22,linkedin_outreach,outreach_finance,161.21,1154,14
2024-10-22,linkedin_outreach,outreach_tech,52.31,240,5
2024-10-22,linkedin_outreach,outreach_consulting,114.44,339,12
2024-10-23,paid_search,brand_search_q1,356.50,3632,83
2024-10-23,paid_search,competitor_conquest,290.56,3188,62
2024-10-23,paid_search,expert_generic,340.15,2049,53
2024-10-23,paid_search,industry_healthcare,222.69,2433,49
2024-10-23,paid_search,industry_finance,302.75,6417,122
2024-10-23,paid_search,retargeting_search,379.18,4243,63
2024-10-23,paid_social,linkedin_experts_v1,121.55,443,13
2024-10-23,paid_social,linkedin_experts_v2,393.31,712,28
2024-10-23,paid_social,meta_lookalike,388.60,727,29
2024-10-23,paid_social,meta_retargeting,351.03,690,25
2024-10-23,paid_social,twitter_thought_leaders,164.84,521,13
2024-10-23,linkedin_outreach,outreach_healthcare,190.75,827,12
2024-10-23,linkedin_outreach,outreach_finance,129.27,219,8
2024-10-23,linkedin_outreach,outreach_tech,158.76,614,11
2024-10-23,linkedin_outreach,outreach_consulting,164.92,741,14
2024-10-24,paid_search,brand_search_q1,297.06,3626,64
2024-10-24,paid_search,competitor_conquest,239.28,2062,30
2024-10-24,paid_search,expert_generic,281.38,2615,57
2024-10-24,paid_search,industry_healthcare,403.11,1892,75
2024-10-24,paid_search,industry_finance,158.65,3179,55
2024-10-24,paid_search,retargeting_search,285.48,1951,36
2024-10-24,paid_social,linkedin_experts_v1,141.12,427,14
2024-10-24,paid_social,linkedin_experts_v2,369.36,1277,50
2024-10-24,paid_social,meta_lookalike,292.65,1750,20
2024-10-24,paid_social,meta_retargeting,273.69,1120,20
2024-10-24,paid_social,twitter_thought_leaders,171.72,1037,16
2024-10-24,linkedin_outreach,outreach_healthcare,112.47,436,9
2024-10-24,linkedin_outreach,outreach_finance,125.89,551,14
2024-10-24,linkedin_outreach,outreach_tech,140.29,873,25
2024-10-24,linkedin_outreach,outreach_consulting,169.27,591,21
2024-10-25,paid_search,brand_search_q1,273.38,2722,96
2024-10-25,paid_search,competitor_conquest,359.89,1986,62
2024-10-25,paid_search,expert_generic,234.94,1967,60
2024-10-25,paid_search,industry_healthcare,149.46,1228,19
2024-10-25,paid_search,industry_finance,383.87,2278,53
2024-10-25,paid_search,retargeting_search,380.26,12106,175
2024-10-25,paid_social,linkedin_experts_v1,349.36,1010,27
2024-10-25,paid_social,linkedin_experts_v2,212.12,804,28
2024-10-25,paid_social,meta_lookalike,232.99,1279,29
2024-10-25,paid_social,meta_retargeting,232.11,448,16
2024-10-25,paid_social,twitter_thought_leaders,202.96,837,23
2024-10-25,linkedin_outreach,outreach_healthcare,138.38,758,25
2024-10-25,linkedin_outreach,outreach_finance,176.71,1285,19
2024-10-25,linkedin_outreach,outreach_tech,159.15,478,16
2024-10-25,linkedin_outreach,outreach_consulting,100.23,329,12
2024-10-26,paid_search,brand_search_q1,371.91,3811,56
2024-10-26,paid_search,competitor_conquest,374.45,4464,130
2024-10-26,paid_search,expert_generic,160.12,857,28
2024-10-26,paid_search,industry_healthcare,199.64,1652,50
2024-10-26,paid_search,industry_finance,303.68,3960,108
2024-10-26,paid_search,retargeting_search,266.24,1413,37
2024-10-26,paid_social,linkedin_experts_v1,295.39,521,20
2024-10-26,paid_social,linkedin_experts_v2,273.76,1528,45
2024-10-26,paid_social,meta_lookalike,120.27,964,10
2024-10-26,paid_social,meta_retargeting,364.34,2157,41
2024-10-26,paid_social,twitter_thought_leaders,189.50,563,20
2024-10-26,linkedin_outreach,outreach_healthcare,124.60,2172,24
2024-10-26,linkedin_outreach,outreach_finance,136.93,988,18
2024-10-26,linkedin_outreach,outreach_tech,121.75,929,15
2024-10-26,linkedin_outreach,outreach_consulting,93.84,398,11
2024-10-27,paid_search,brand_search_q1,253.17,1345,53
2024-10-27,paid_search,competitor_conquest,392.74,1764,54
2024-10-27,paid_search,expert_generic,147.37,2489,41
2024-10-27,paid_search,industry_healthcare,348.90,3989,44
2024-10-27,paid_search,industry_finance,230.27,2460,52
2024-10-27,paid_search,retargeting_search,413.94,2002,66
2024-10-27,paid_social,linkedin_experts_v1,262.90,852,30
2024-10-27,paid_social,linkedin_experts_v2,197.15,933,15
2024-10-27,paid_social,meta_lookalike,327.38,1208,43
2024-10-27,paid_social,meta_retargeting,230.89,808,25
2024-10-27,paid_social,twitter_thought_leaders,174.35,367,13
2024-10-27,linkedin_outreach,outreach_healthcare,196.25,653,18
2024-10-27,linkedin_outreach,outreach_finance,159.60,487,16
2024-10-27,linkedin_outreach,outreach_tech,134.65,893,12
2024-10-27,linkedin_outreach,outreach_consulting,114.67,741,21
2024-10-28,paid_search,brand_search_q1,321.64,1256,46
2024-10-28,paid_search,competitor_conquest,187.12,1379,52
2024-10-28,paid_search,expert_generic,361.48,2682,69
2024-10-28,paid_search,industry_healthcare,211.91,1313,35
2024-10-28,paid_search,industry_finance,339.87,2658,73
2024-10-28,paid_search,retargeting_search,404.34,7244,109
2024-10-28,paid_social,linkedin_experts_v1,202.64,2014,24
2024-10-28,paid_social,linkedin_experts_v2,318.84,808,24
2024-10-28,paid_social,meta_lookalike,325.54,1537,61
2024-10-28,paid_social,meta_retargeting,165.34,770,16
2024-10-28,paid_social,twitter_thought_leaders,134.37,805,15
2024-10-28,linkedin_outreach,outreach_healthcare,120.14,625,15
2024-10-28,linkedin_outreach,outreach_finance,86.84,337,13
2024-10-28,linkedin_outreach,outreach_tech,127.11,552,14
2024-10-28,linkedin_outreach,outreach_consulting,87.00,487,8
2024-10-29,paid_search,brand_search_q1,173.98,1989,46
2024-10-29,paid_search,competitor_conquest,189.63,1591,39
2024-10-29,paid_search,expert_generic,352.49,2787,65
2024-10-29,paid_search,industry_healthcare,300.87,2263,52
2024-10-29,paid_search,industry_finance,278.47,4992,95
2024-10-29,paid_search,retargeting_search,290.68,3667,44
2024-10-29,paid_social,linkedin_experts_v1,344.86,3194,58
2024-10-29,paid_social,linkedin_experts_v2,287.73,1128,34
2024-10-29,paid_social,meta_lookalike,399.19,1177,28
2024-10-29,paid_social,meta_retargeting,276.09,1229,46
2024-10-29,paid_social,twitter_thought_leaders,224.93,548,15
2024-10-29,linkedin_outreach,outreach_healthcare,114.78,459,8
2024-10-29,linkedin_outreach,outreach_finance,96.19,614,15
2024-10-29,linkedin_outreach,outreach_tech,175.56,517,20
2024-10-29,linkedin_outreach,outreach_consulting,88.30,241,8
2024-10-30,paid_search,brand_search_q1,380.10,4774,73
2024-10-30,paid_search,competitor_conquest,350.36,1529,55
2024-10-30,paid_search,expert_generic,207.94,2431,68
2024-10-30,paid_search,industry_healthcare,275.49,1205,43
2024-10-30,paid_search,industry_finance,250.09,3281,88
2024-10-30,paid_search,retargeting_search,231.53,6629,103
2024-10-30,paid_social,linkedin_experts_v1,396.95,2844,40
2024-10-30,paid_social,linkedin_experts_v2,310.79,550,21
2024-10-30,paid_social,meta_lookalike,349.03,1212,24
2024-10-30,paid_social,meta_retargeting,309.30,1494,21
2024-10-30,paid_social,twitter_thought_leaders,305.09,2350,45
2024-10-30,linkedin_outreach,outreach_healthcare,162.03,2808,31
2024-10-30,linkedin_outreach,outreach_finance,121.06,1020,14
2024-10-30,linkedin_outreach,outreach_tech,149.76,909,15
2024-10-30,linkedin_outreach,outreach_consulting,51.19,237,7
2024-10-31,paid_search,brand_search_q1,308.98,1521,38
2024-10-31,paid_search,competitor_conquest,166.66,4124,62
2024-10-31,paid_search,expert_generic,302.40,2433,38
2024-10-31,paid_search,industry_healthcare,162.12,2309,62
2024-10-31,paid_search,industry_finance,308.21,4583,54
2024-10-31,paid_search,retargeting_search,361.59,3888,50
2024-10-31,paid_social,linkedin_experts_v1,181.65,337,13
2024-10-31,paid_social,linkedin_experts_v2,311.88,636,21
2024-10-31,paid_social,meta_lookalike,359.23,1665,31
2024-10-31,paid_social,meta_retargeting,158.49,431,17
2024-10-31,paid_social,twitter_thought_leaders,317.71,780,23
2024-10-31,linkedin_outreach,outreach_healthcare,77.37,646,8
2024-10-31,linkedin_outreach,outreach_finance,77.40,227,8
2024-10-31,linkedin_outreach,outreach_tech,91.07,212,7
2024-10-31,linkedin_outreach,outreach_consulting,105.47,1084,12
2024-11-01,paid_search,brand_search_q1,197.01,1044,27
2024-11-01,paid_search,competitor_conquest,384.11,5416,118
2024-11-01,paid_search,expert_generic,403.31,6231,68
2024-11-01,paid_search,industry_healthcare,253.93,3186,32
2024-11-01,paid_search,industry_finance,231.74,1393,31
2024-11-01,paid_search,retargeting_search,348.40,4076,89
2024-11-01,paid_social,linkedin_experts_v1,200.04,806,18
2024-11-01,paid_social,linkedin_experts_v2,233.11,2311,24
2024-11-01,paid_social,meta_lookalike,126.71,368,9
2024-11-01,paid_social,meta_retargeting,338.38,1020,36
2024-11-01,paid_social,twitter_thought_leaders,293.38,2648,54
2024-11-01,linkedin_outreach,outreach_healthcare,52.65,193,5
2024-11-01,linkedin_outreach,outreach_finance,54.19,152,4
2024-11-01,linkedin_outreach,outreach_tech,98.91,211,8
2024-11-01,linkedin_outreach,outreach_consulting,90.06,666,9
2024-11-02,paid_search,brand_search_q1,269.80,4251,129
2024-11-02,paid_search,competitor_conquest,226.51,2208,58
2024-11-02,paid_search,expert_generic,350.61,3456,52
